City,DateTime,Temperature,FeelsLike,Dew,Humidity,Precipitation,PrecipitationProbability,PrecipitationType,Snow,SnowDepth,WindGust,WindSpeed,WindDirection,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UVIndex,SevereRisk,Conditions,Icon,Stations
New York,2024-12-12T18:00:00,38.7,29.6,32.4,77.9,0,12.9,,0,0,28.6,17.2,25.2,1004,100,13.5,22,0.1,0,10,Overcast,cloudy,
New York,2024-12-12T19:00:00,37.8,28.6,31.4,77.26,0.004,12.9,rain,0,0,27.3,16.6,16,1005,100,12.8,0,0,0,10,Overcast,cloudy,
New York,2024-12-12T20:00:00,36.9,27.5,30.5,77.18,0,6.5,,0,0.01,28,16.3,129.6,1006,100,13.5,0,0,0,10,Overcast,cloudy,
New York,2024-12-12T21:00:00,35.9,26.3,29.4,77.08,0,6.5,,0,0.04,28.4,15.9,243.2,1006,100,14.2,0,0,0,10,Overcast,cloudy,
New York,2024-12-12T22:00:00,35,25.2,28.5,77,0,6.5,snow,0.04,0.04,29.1,15.7,356.8,1007,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-12T23:00:00,34.2,24.6,29.4,82.2,0,6.5,,0,0.12,27.7,14.8,353.4,1008,99.8,10.8,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T00:00:00,33.7,24.2,30.3,87.13,0,6.5,,0,0.24,26.2,13.9,350,1010,99.6,6.6,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T01:00:00,33,23.6,31.2,93.01,0,6.5,snow,0.28,0.31,24.8,13,346.6,1011,99.4,2.4,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T02:00:00,33.5,25.2,30.8,89.7,0,0,,0,0.31,20.6,11,348.5,1012,99.6,6.6,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T03:00:00,34.2,27.2,30.5,85.9,0,0,,0,0.28,16.6,8.7,350.3,1014,99.8,10.8,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T04:00:00,34.8,29.1,30.1,82.85,0,0,,0,0.28,12.3,6.7,352.2,1015,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T05:00:00,33.9,27.2,28.1,79.21,0,0,,0,0.24,12.8,7.8,341.2,1016,77.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-13T06:00:00,32.8,25.4,26,75.66,0,0,,0,0.24,13,8.7,330.1,1017,54.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-13T07:00:00,31.9,23.7,24,72.25,0,0,,0,0.2,13.4,9.8,319.1,1018,31.4,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-13T08:00:00,31.9,24.3,22.9,69.05,0,0,,0,0.2,11.4,8.7,316.2,1019,51.7,15,51,0.2,1,10,Partially cloudy,partly-cloudy-day,
New York,2024-12-13T09:00:00,32.1,25.2,21.6,65,0,0,,0,0.16,9.4,7.6,313.2,1020,72,15,103,0.4,1,10,Partially cloudy,partly-cloudy-day,
New York,2024-12-13T10:00:00,32.1,26,20.6,62.1,0,0,,0,0.16,7.4,6.5,310.3,1021,92.3,15,154,0.6,2,10,Overcast,cloudy,
New York,2024-12-13T11:00:00,33.3,27.3,20.6,59.03,0,0,,0,0.12,7.8,6.7,312.6,1021,66.5,15,241,0.9,2,10,Partially cloudy,partly-cloudy-day,
New York,2024-12-13T12:00:00,34.6,28.8,20.4,55.71,0,0,,0,0.12,8.1,6.7,314.8,1021,40.6,15,327,1.2,3,10,Partially cloudy,partly-cloudy-day,
New York,2024-12-13T13:00:00,35.9,30.2,20.4,52.99,0,0,,0,0.08,8.5,6.9,317.1,1021,14.8,15,414,1.5,4,10,Clear,clear-day,
New York,2024-12-13T14:00:00,35.9,30.2,20.9,54.22,0,0,,0,0.08,8.5,6.9,321.5,1021,11.6,15,357,1.3,4,10,Clear,clear-day,
New York,2024-12-13T15:00:00,36,30.6,21.5,55.08,0,0,,0,0.04,8.3,6.7,326,1022,8.5,15,301,1.1,3,10,Clear,clear-day,
New York,2024-12-13T16:00:00,36,30.6,22,56.35,0,0,,0,0.04,8.3,6.7,330.4,1022,5.3,15,244,0.9,2,10,Clear,clear-day,
New York,2024-12-13T17:00:00,35.5,30.4,22.5,58.89,0,0,,0,0.04,7.4,6,333,1022,36.9,15,163,0.6,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-13T18:00:00,35.1,30.5,23.1,61.11,0,0,,0,0.04,6.3,5.4,335.6,1023,68.4,15,81,0.3,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-13T19:00:00,34.6,30.4,23.6,63.87,0,0,,0,0.04,5.4,4.7,338.2,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T20:00:00,34.6,31.1,24,64.84,0,3.2,,0,0.04,4.3,4,229.2,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T21:00:00,34.6,31.8,24.2,65.33,0,3.2,,0,0.04,3.1,3.4,120.3,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T22:00:00,34.6,34.6,24.5,66.32,0,3.2,,0,0.04,2,2.7,11.3,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-13T23:00:00,34.6,34.6,24.5,66.32,0,3.2,,0,0.04,1.6,2.5,16.8,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T00:00:00,34.4,34.4,24.5,66.8,0,3.2,,0,0.01,1.3,2,22.3,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T01:00:00,34.4,34.4,24.5,66.8,0,3.2,,0,0,0.9,1.8,27.8,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T02:00:00,34.2,34.2,24.5,67.28,0,6.5,,0,0,1.8,2.5,34.8,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T03:00:00,34.2,31.4,24.3,66.77,0,6.5,,0,0,2.9,3.4,41.8,1022,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T04:00:00,34.1,30.4,24.3,67.25,0,6.5,,0,0,3.8,4,48.8,1022,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T05:00:00,34.1,30.2,24.3,67.25,0,6.5,,0,0,4.3,4.3,50.4,1022,97.4,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T06:00:00,34.1,30,24.3,67.25,0,6.5,,0,0,4.9,4.5,51.9,1023,94.8,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T07:00:00,34.1,29.8,24.3,67.25,0,6.5,,0,0,5.4,4.7,53.5,1023,92.2,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-14T08:00:00,34.8,31,24.5,65.84,0,16.1,,0,0,4.7,4.3,49,1023,94.8,15,29,0.1,0,10,Overcast,cloudy,
New York,2024-12-14T09:00:00,35.7,32.3,24.5,63.53,0,16.1,,0,0,3.8,4,44.6,1023,97.4,15,58,0.2,1,10,Overcast,cloudy,
New York,2024-12-14T10:00:00,36.4,33.6,24.7,62.21,0,16.1,,0,0,3.1,3.6,40.1,1023,100,15,87,0.3,1,10,Overcast,cloudy,
New York,2024-12-14T11:00:00,37.3,35.2,24.3,59.15,0,16.1,,0,0,2.7,3.1,39.4,1022,99.1,15,147,0.5,1,10,Overcast,cloudy,
New York,2024-12-14T12:00:00,38.4,38.4,24.2,56.27,0,16.1,,0,0,2,2.7,38.8,1022,98.1,15,206,0.7,2,10,Overcast,cloudy,
New York,2024-12-14T13:00:00,39.3,39.3,23.8,53.52,0,16.1,,0,0,1.6,2.2,38.1,1021,97.2,15,266,1,3,10,Overcast,cloudy,
New York,2024-12-14T14:00:00,39.5,39.5,23.8,53.14,0,6.5,,0,0,2,2.5,140.2,1021,98,15,225,0.8,2,10,Overcast,cloudy,
New York,2024-12-14T15:00:00,39.6,39.6,23.8,52.77,0,6.5,,0,0,2.2,2.7,242.4,1022,98.9,15,185,0.7,2,10,Overcast,cloudy,
New York,2024-12-14T16:00:00,39.8,39.8,23.8,52.41,0,6.5,,0,0,2.7,2.9,344.5,1022,99.7,15,144,0.5,1,10,Overcast,cloudy,
New York,2024-12-14T17:00:00,39.5,37.1,24.3,54.36,0,6.5,,0,0,3.8,3.6,349.5,1022,72.2,15,96,0.3,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-14T18:00:00,39.3,36.5,24.7,55.57,0,6.5,,0,0,4.9,4,354.5,1023,44.8,15,48,0.2,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-14T19:00:00,38.9,35.5,25.2,57.63,0,6.5,,0,0,6,4.7,359.5,1023,17.3,15,0,0,0,10,Clear,clear-night,
New York,2024-12-14T20:00:00,38.4,35.2,26.1,61.1,0,9.7,,0,0,6,4.3,359.1,1023,26.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-14T21:00:00,37.7,34.6,27.2,65.72,0,9.7,,0,0,6,4,358.7,1024,35.4,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-14T22:00:00,37.1,34.4,28.1,69.66,0,9.7,,0,0,6,3.6,358.3,1024,44.4,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-14T23:00:00,36.6,33.4,28.5,72.21,0,9.7,,0,0,7.8,4,356.4,1024,31.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-15T00:00:00,35.9,31.9,29,75.96,0,9.7,,0,0,9.6,4.7,354.4,1024,18.1,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T01:00:00,35.3,30.9,29.4,78.75,0,9.7,,0,0,11.4,5.1,352.5,1024,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T02:00:00,34.8,29.9,28.8,78.7,0,3.2,,0,0,11.9,5.6,348.5,1024,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T03:00:00,34.1,28.5,28.5,79.81,0,3.2,,0,0,12.3,6.3,344.5,1025,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T04:00:00,33.5,27.5,27.9,79.76,0,3.2,,0,0,12.8,6.7,340.5,1025,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T05:00:00,33.2,27.1,27.6,79.73,0,3.2,,0,0,12.8,6.7,344.4,1026,6.4,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T06:00:00,32.6,26.3,27.4,80.88,0,3.2,,0,0,12.5,6.9,348.4,1026,7.8,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T07:00:00,32.3,25.9,27,80.85,0,3.2,,0,0,12.5,6.9,352.3,1027,9.2,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T08:00:00,33.2,27.1,26.9,77.4,0,6.5,,0,0,11.6,6.7,354.2,1027,7.8,15,49,0.2,0,10,Clear,clear-day,
New York,2024-12-15T09:00:00,33.9,28,26.7,74.65,0,6.5,,0,0,10.5,6.7,356.1,1028,6.4,15,98,0.4,1,10,Clear,clear-day,
New York,2024-12-15T10:00:00,34.8,29.2,26.5,71.48,0,6.5,,0,0,9.6,6.5,358,1028,5,15,147,0.5,1,10,Clear,clear-day,
New York,2024-12-15T11:00:00,36.4,30.9,26.1,66.05,0,6.5,,0,0,10.1,6.9,351.9,1027,5,15,235,0.8,2,10,Clear,clear-day,
New York,2024-12-15T12:00:00,38.2,32.9,26,61.08,0,6.5,,0,0,10.3,7.2,345.8,1027,5,15,324,1.2,3,10,Clear,clear-day,
New York,2024-12-15T13:00:00,39.8,34.6,25.6,56.49,0,6.5,,0,0,10.7,7.6,339.7,1026,5,15,412,1.5,4,10,Clear,clear-day,
New York,2024-12-15T14:00:00,39.6,34.1,26.1,58.17,0,3.2,,0,0,11,8.1,338.1,1026,5.4,15,355,1.3,4,10,Clear,clear-day,
New York,2024-12-15T15:00:00,39.5,33.6,26.5,59.46,0,3.2,,0,0,11.4,8.7,336.5,1026,5.9,15,297,1.1,3,10,Clear,clear-day,
New York,2024-12-15T16:00:00,39.3,33.1,27,61.23,0,3.2,,0,0,11.6,9.2,334.9,1026,6.3,15,240,0.9,2,10,Clear,clear-day,
New York,2024-12-15T17:00:00,38.2,32.1,27.2,64.34,0,3.2,,0,0,11.4,8.5,340.2,1026,5.9,15,160,0.6,0,10,Clear,clear-night,
New York,2024-12-15T18:00:00,37.3,31.4,27.4,67.15,0,3.2,,0,0,11.4,7.8,345.5,1027,5.4,15,80,0.3,0,10,Clear,clear-night,
New York,2024-12-15T19:00:00,36.2,30.5,27.6,70.59,0,3.2,,0,0,11.2,7.2,350.8,1027,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T20:00:00,35.5,30.1,27.4,72.1,0,0,,0,0,9.8,6.5,342.5,1027,10.2,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T21:00:00,35,29.7,27.2,73.11,0,0,,0,0,8.7,6,334.1,1027,15.5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-15T22:00:00,34.2,29.4,27,74.68,0,0,,0,0,7.4,5.4,325.8,1027,20.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-15T23:00:00,33.7,28.8,25.8,72.44,0,0,,0,0,7.6,5.4,326.2,1027,15.5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-16T00:00:00,33.2,28.3,24.7,70.77,0,0,,0,0,7.8,5.1,326.5,1026,10.2,15,0,0,0,10,Clear,clear-night,
New York,2024-12-16T01:00:00,32.6,27.7,23.4,68.61,0.004,0,"rain,snow",0,0,8.1,5.1,326.9,1026,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-16T02:00:00,32.4,27.9,22.9,67.56,0,3.2,,0,0,7.8,4.7,328.5,1025,5.4,15,0,0,0,10,Clear,clear-night,
New York,2024-12-16T03:00:00,32.1,27.7,22.2,66.5,0,3.2,,0,0,7.6,4.5,330,1025,5.7,15,0,0,0,10,Clear,clear-night,
New York,2024-12-16T04:00:00,31.9,27.9,21.6,65.48,0,3.2,,0,0,7.4,4,331.6,1024,6.1,15,0,0,0,10,Clear,clear-night,
New York,2024-12-16T05:00:00,31.7,27.7,21.3,64.96,0,3.2,,0,0,6.9,4,334,1024,37.4,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-16T06:00:00,31.7,27.7,21.1,64.46,0,3.2,,0,0,6.5,4,336.4,1023,68.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-16T07:00:00,31.5,27.5,20.7,63.95,0,3.2,,0,0,6,4,338.8,1023,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-16T08:00:00,32.6,28.3,19.1,57.15,0,3.2,,0,0,6.5,4.5,326.3,1023,68.3,15,45,0.2,0,10,Partially cloudy,partly-cloudy-day,
New York,2024-12-16T09:00:00,33.5,28.9,17.5,51.42,0,3.2,,0,0,6.9,4.9,313.8,1022,36.7,15,90,0.3,1,10,Partially cloudy,partly-cloudy-day,
New York,2024-12-16T10:00:00,34.6,29.8,15.9,45.91,0,3.2,,0,0,7.4,5.4,301.3,1022,5,15,135,0.5,1,10,Clear,clear-day,
New York,2024-12-16T11:00:00,36.9,32.1,16.6,43.18,0,3.2,,0,0,8.9,6,299.9,1021,3.3,15,229,0.8,2,10,Clear,clear-day,
New York,2024-12-16T12:00:00,39.3,34.6,17.1,40.33,0,3.2,,0,0,10.3,6.5,298.6,1020,1.7,15,324,1.2,3,10,Clear,clear-day,
New York,2024-12-16T13:00:00,41.6,37,17.9,37.99,0.004,3.2,rain,0,0,11.9,7.2,297.2,1019,0,15,418,1.5,4,10,Clear,clear-day,
New York,2024-12-16T14:00:00,42.2,38,19.8,40.5,0,0,,0,0,11.6,6.5,293.7,1018,0.5,15,359,1.3,4,10,Clear,clear-day,
New York,2024-12-16T15:00:00,42.9,39.3,21.6,42.52,0,0,,0,0,11.2,5.8,290.3,1018,1.1,15,301,1.1,3,10,Clear,clear-day,
New York,2024-12-16T16:00:00,43.4,40.4,23.6,45.27,0,0,,0,0,11,5.1,286.8,1017,1.6,15,242,0.9,2,10,Clear,clear-day,
New York,2024-12-16T17:00:00,42.3,39.3,24.3,48.62,0,0,,0,0,10.1,4.9,276.4,1016,2.7,15,161,0.6,0,10,Clear,clear-night,
New York,2024-12-16T18:00:00,41.4,38.4,25.2,52.26,0,0,,0,0,9.2,4.7,266.1,1016,3.8,15,81,0.3,0,10,Clear,clear-night,
New York,2024-12-16T19:00:00,40.4,37.3,26,56.15,0,0,,0,0,8.3,4.5,255.7,1015,4.9,15,0,0,0,10,Clear,clear-night,
New York,2024-12-16T20:00:00,40,36.2,26.5,58.22,0,3.2,,0,0,11.9,5.4,253.9,1015,36.6,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-16T21:00:00,39.5,35.1,26.9,60.35,0,3.2,,0,0,15.4,6,252,1014,68.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-16T22:00:00,39.1,34.1,27.4,62.58,0,3.2,,0,0,19,6.9,250.2,1014,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-16T23:00:00,39.3,34.6,28.1,64.01,0,3.2,,0,0,18.1,6.5,251.2,1013,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T00:00:00,39.3,34.9,29,66.41,0,3.2,,0,0,17.2,6,252.3,1012,99.9,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T01:00:00,39.5,35.4,29.7,67.91,0,3.2,,0,0,16.3,5.6,253.3,1011,99.9,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T02:00:00,39.3,35,31.5,73.56,0,12.9,,0,0,15.9,5.8,249.3,1010,99.9,11.9,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T03:00:00,38.9,34.5,33.2,79.63,0,12.9,,0,0,15.7,6,245.2,1010,100,8.8,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T04:00:00,38.7,34.1,35,86.16,0,12.9,rain,0,0,15.2,6.3,241.2,1009,100,5.7,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T05:00:00,39.1,34.1,35.7,87.42,0,12.9,,0,0,18.3,6.9,244.3,1008,100,8.8,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T06:00:00,39.6,34.3,36.2,87.45,0,12.9,,0,0,21.7,7.8,247.3,1008,100,11.9,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T07:00:00,40,34.3,36.9,88.72,0.154,12.9,rain,0,0,24.8,8.5,250.4,1007,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T08:00:00,40.5,34.8,37.3,88.12,0,29,,0,0,25.3,8.9,256,1007,100,15,3,0,0,10,Overcast,cloudy,
New York,2024-12-17T09:00:00,41.3,35.4,37.7,86.92,0,29,,0,0,25.5,9.6,261.6,1008,100,15,5,0,0,10,Overcast,cloudy,
New York,2024-12-17T10:00:00,41.8,35.9,38,86.34,0,29,,0,0,25.9,10.1,267.2,1008,100,15,8,0,0,10,Overcast,cloudy,
New York,2024-12-17T11:00:00,42.2,36,38,85.15,0,29,,0,0,26.4,11,271.5,1007,100,15,21,0.1,0,10,Overcast,cloudy,
New York,2024-12-17T12:00:00,42.5,36.2,38.2,84.57,0,29,,0,0,27.1,11.6,275.8,1007,100,15,34,0.1,0,10,Overcast,cloudy,
New York,2024-12-17T13:00:00,42.9,36.3,38.2,83.41,0.004,29,rain,0,0,27.5,12.5,280.1,1006,100,15,47,0.2,0,10,Overcast,cloudy,
New York,2024-12-17T14:00:00,42.7,35.8,37.8,82.81,0,25.8,,0,0,29.3,13.4,285.2,1007,100,15,36,0.1,0,10,Overcast,cloudy,
New York,2024-12-17T15:00:00,42.7,35.4,37.7,82.23,0,25.8,,0,0,30.9,14.5,290.4,1007,100,15,25,0.1,0,10,Overcast,cloudy,
New York,2024-12-17T16:00:00,42.5,35,37.3,81.64,0,25.8,,0,0,32.7,15.4,295.5,1008,100,15,14,0.1,0,10,Overcast,cloudy,
New York,2024-12-17T17:00:00,42.3,34.7,36.4,79.34,0,25.8,,0,0,32.4,15.4,299.1,1009,100,15,9,0,0,10,Overcast,cloudy,
New York,2024-12-17T18:00:00,42,34.3,35.3,77.08,0,25.8,,0,0,32.2,15.4,302.7,1009,100,15,5,0,0,10,Overcast,cloudy,
New York,2024-12-17T19:00:00,41.8,34,34.4,74.89,0,25.8,,0,0,32,15.4,306.3,1010,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T20:00:00,41.6,33.7,33.9,73.8,0,9.7,,0,0,32.2,15.7,307.8,1010,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T21:00:00,41.3,33.3,33.2,72.71,0,9.7,,0,0,32.4,15.7,309.4,1011,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T22:00:00,41.1,33,32.6,71.65,0,9.7,,0,0,32.7,15.9,310.9,1011,100,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-17T23:00:00,40.9,32.7,31.5,69.08,0,9.7,,0,0,32.7,16.1,310.2,1011,91.4,15,0,0,0,10,Overcast,cloudy,
New York,2024-12-18T00:00:00,40.5,32.2,30.6,67.54,0,9.7,,0,0,32.7,16.3,309.5,1011,82.8,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-18T01:00:00,40.4,31.9,29.6,65.09,0,9.7,,0,0,32.7,16.6,308.8,1011,74.2,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-18T02:00:00,39.6,30.9,28.8,65,0,12.9,,0,0,32.4,16.6,309.7,1012,51.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-18T03:00:00,38.7,29.8,27.9,64.89,0,12.9,,0,0,32.2,16.6,310.6,1012,28.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
New York,2024-12-18T04:00:00,38,28.8,27.2,64.8,0,12.9,,0,0,32,16.6,311.5,1013,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-18T05:00:00,37.3,28,26.5,64.7,0,12.9,,0,0,32,16.3,312.5,1013,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-18T06:00:00,36.6,27.1,25.6,64.13,0,12.9,,0,0,32.2,16.1,313.5,1014,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-18T07:00:00,35.9,26.3,24.9,64.04,0,12.9,,0,0,32.2,15.9,314.5,1014,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-18T08:00:00,36.6,27.2,24.7,61.77,0,12.9,,0,0,31.3,15.9,314.4,1015,5,15,48,0.2,0,10,Clear,clear-day,
New York,2024-12-18T09:00:00,37.1,27.9,24.5,60.02,0,12.9,,0,0,30.6,15.9,314.3,1015,5,15,97,0.3,1,10,Clear,clear-day,
New York,2024-12-18T10:00:00,37.8,28.8,24.3,57.91,0,12.9,,0,0,29.8,15.9,314.2,1016,5,15,145,0.5,1,10,Clear,clear-day,
New York,2024-12-18T11:00:00,38.6,29.6,24.2,55.88,0,12.9,,0,0,28.4,16.3,316.2,1016,5,15,233,0.8,2,10,Clear,clear-day,
New York,2024-12-18T12:00:00,39.1,30.1,24,54.3,0,12.9,,0,0,26.8,17,318.1,1015,5,15,322,1.2,3,10,Clear,clear-day,
New York,2024-12-18T13:00:00,39.8,30.9,23.8,52.41,0,12.9,,0,0,25.5,17.4,320.1,1015,5,15,410,1.5,4,10,Clear,clear-day,
New York,2024-12-18T14:00:00,39.3,30.5,24.3,54.74,0,22.6,,0,0,26.2,16.6,318.6,1015,5,15,352,1.3,4,10,Clear,clear-day,
New York,2024-12-18T15:00:00,38.9,30.3,24.7,56.35,0,22.6,,0,0,26.6,15.7,317.2,1016,5,15,295,1.1,3,10,Clear,clear-day,
New York,2024-12-18T16:00:00,38.4,29.8,25.2,58.86,0,22.6,,0,0,27.3,14.8,315.7,1016,5,15,237,0.9,2,10,Clear,clear-day,
New York,2024-12-18T17:00:00,37.3,28.6,24.9,60.5,0,22.6,,0,0,27.3,14.3,314.6,1017,5,15,158,0.6,0,10,Clear,clear-night,
New York,2024-12-18T18:00:00,36.4,27.5,24.7,62.21,0,22.6,,0,0,27.3,14.1,313.4,1017,5,15,79,0.3,0,10,Clear,clear-night,
New York,2024-12-18T19:00:00,35.3,26.3,24.3,63.96,0.126,22.6,"rain,snow",0,0,27.3,13.6,312.3,1018,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-18T20:00:00,35,26.1,24.2,64.4,0,19.4,,0,0,26.4,13,316.6,1018,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-18T21:00:00,34.6,25.9,24,64.84,0,19.4,,0,0,25.7,12.3,320.8,1017,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-18T22:00:00,34.2,25.8,23.8,65.28,0,19.4,,0,0,24.8,11.6,325.1,1017,5,15,0,0,0,10,Clear,clear-night,
New York,2024-12-18T23:00:00,34.1,25.7,23.8,65.75,0,19.4,,0,0,23.9,11.2,321.9,1017,17.9,15,0,0,0,10,Clear,clear-night,
Chicago,2024-12-01T00:00:00,19.7,8.7,3.8,49.49,0,0,,0,0,13.9,9.7,290,1022.2,0,9.9,0,0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T01:00:00,18.5,6.6,4.1,52.69,0,0,,0,0,15,10.7,291,1022.1,0,9.9,0,0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T02:00:00,17.7,6.2,3.8,53.87,0,0,,0,0,15,9.7,290,1022.5,0,9.9,0,0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T03:00:00,16.8,5.3,4,56.49,0,0,,0,0,15,9.3,290,1022.7,0,9.9,0,0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T04:00:00,16.4,6.3,4,57.29,0,0,,0,0,15,7.5,300,1022.8,0,9.9,0,0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T05:00:00,15.7,3.8,3.8,58.69,0,0,,0,0,15,9.7,291,1023.3,0,9.9,0,0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T06:00:00,14.9,2.7,3.8,60.99,0,0,,0,0,16.1,9.7,289,1023.7,0,9.9,0,0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T07:00:00,14.7,3.4,3.3,59.78,0,0,,0,0,16.1,8.5,290,1023.9,22.1,9.9,0,0,0,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T08:00:00,14.9,2.1,3.8,60.99,0,0,,0,0,16.1,10.6,291,1024.4,22.1,9.9,41,0.1,0,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T09:00:00,16.9,4.5,4.2,56.87,0,0,,0,0,16.1,10.9,304,1024.8,22.1,9.9,69,0.2,1,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T10:00:00,19.7,8.9,6.2,55.08,0,0,,0,0,16.1,9.4,301,1025,22.1,9.9,74,0.3,1,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T11:00:00,22.3,11.4,7.5,52.32,0,0,,0,0,18.3,10.6,283,1025,22.1,9.9,147,0.5,1,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-12-01T12:00:00,24.5,13,8.5,49.85,0,0,,0,0,20,12.8,272,1024.8,22.1,9.9,277,1,3,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
